Price,ZAR
Ticker,USDZAR=X
Date,
2013-02-28,8.83191967010498
2013-03-01,9.02731990814209
2013-03-04,9.09570026397705
2013-03-05,9.074299812316895
2013-03-06,9.034500122070312
2013-03-07,9.116299629211426
2013-03-08,9.138799667358398
2013-03-11,9.086600303649902
2013-03-12,9.10569953918457
2013-03-13,9.160099983215332
2013-03-14,9.254899978637695
2013-03-15,9.162599563598633
2013-03-18,9.215100288391113
2013-03-19,9.166279792785645
2013-03-20,9.271200180053711
2013-03-21,9.328519821166992
2013-03-22,9.3056001663208
2013-03-25,9.301300048828125
2013-03-26,9.28909969329834
2013-03-27,9.25059986114502
2013-03-28,9.26200008392334
2013-03-29,9.22776985168457
2013-04-01,9.225199699401855
2013-04-02,9.187020301818848
2013-04-03,9.239910125732422
2013-04-04,9.217399597167969
2013-04-05,9.165900230407715
2013-04-08,9.103599548339844
2013-04-09,8.966569900512695
2013-04-10,8.917400360107422
2013-04-11,8.899800300598145
2013-04-12,8.898200035095215
2013-04-15,8.94950008392334
2013-04-16,9.19752025604248
2013-04-17,9.116800308227539
2013-04-18,9.17240047454834
2013-04-19,9.175200462341309
2013-04-22,9.214900016784668
2013-04-23,9.226300239562988
2013-04-24,9.212699890136719
2013-04-25,9.123600006103516
2013-04-26,9.077500343322754
2013-04-29,9.100500106811523
2013-04-30,8.982199668884277
2013-05-01,8.971420288085938
2013-05-02,9.031599998474121
2013-05-03,8.936800003051758
2013-05-06,8.912400245666504
2013-05-07,8.980159759521484
2013-05-08,9.025199890136719
2013-05-09,9.005200386047363
2013-05-10,9.019599914550781
2013-05-13,9.115799903869629
2013-05-14,9.151200294494629
2013-05-15,9.227999687194824
2013-05-16,9.251799583435059
2013-05-17,9.3100004196167
2013-05-20,9.405400276184082
2013-05-21,9.432600021362305
2013-05-22,9.545499801635742
2013-05-23,9.57483959197998
2013-05-24,9.543330192565918
2013-05-27,9.584420204162598
2013-05-28,9.604100227355957
2013-05-29,9.78950023651123
2013-05-30,9.81470012664795
2013-05-31,10.022600173950195
2013-06-03,10.04889965057373
2013-06-04,9.822930335998535
2013-06-05,9.808110237121582
2013-06-06,10.00512981414795
2013-06-07,9.87300968170166
2013-06-10,10.053899765014648
2013-06-11,10.169500350952148
2013-06-12,10.061300277709961
2013-06-13,10.073100090026855
2013-06-14,9.83080005645752
2013-06-17,9.954099655151367
2013-06-18,9.954099655151367
2013-06-19,9.999899864196777
2013-06-20,10.185319900512695
2013-06-21,10.214400291442871
2013-06-24,10.211099624633789
2013-06-25,10.066920280456543
2013-06-26,10.099800109863281
2013-06-27,10.08821964263916
2013-06-28,9.931929588317871
2013-07-01,9.888420104980469
2013-07-02,9.907520294189453
2013-07-03,9.984869956970215
2013-07-04,10.069899559020996
2013-07-05,10.02180004119873
2013-07-08,10.17216968536377
2013-07-09,10.149900436401367
2013-07-10,10.028969764709473
2013-07-11,9.874199867248535
2013-07-12,9.956000328063965
2013-07-15,9.964920043945312
2013-07-16,9.872900009155273
2013-07-17,9.84570026397705
2013-07-18,9.815099716186523
2013-07-19,9.92199993133545
2013-07-22,9.854100227355957
2013-07-23,9.808469772338867
2013-07-24,9.671899795532227
2013-07-25,9.7677001953125
2013-07-26,9.706399917602539
2013-07-29,9.753499984741211
2013-07-30,9.799519538879395
2013-07-31,9.793720245361328
2013-08-01,9.848899841308594
2013-08-02,9.96969985961914
2013-08-05,9.830920219421387
2013-08-06,9.828619956970215
2013-08-07,9.933050155639648
2013-08-08,9.92770004272461
2013-08-09,9.824600219726562
2013-08-12,9.81112003326416
2013-08-13,9.87559986114502
2013-08-14,9.963020324707031
2013-08-15,9.9576997756958
2013-08-16,9.969099998474121
2013-08-19,10.06029987335205
2013-08-20,10.18671989440918
2013-08-21,10.148599624633789
2013-08-22,10.354399681091309
2013-08-23,10.248120307922363
2013-08-26,10.240900039672852
2013-08-27,10.312399864196777
2013-08-28,10.390800476074219
2013-08-29,10.309189796447754
2013-08-30,10.331700325012207
2013-09-02,10.240019798278809
2013-09-03,10.255720138549805
2013-09-04,10.322819709777832
2013-09-05,10.235489845275879
2013-09-06,10.203800201416016
2013-09-09,10.025420188903809
2013-09-10,9.950019836425781
2013-09-11,9.980500221252441
2013-09-12,9.862500190734863
2013-09-13,9.958800315856934
2013-09-16,9.86382007598877
2013-09-17,9.804200172424316
2013-09-18,9.799960136413574
2013-09-19,9.578800201416016
2013-09-20,9.687419891357422
2013-09-23,9.873700141906738
2013-09-24,9.826000213623047
2013-09-25,9.866720199584961
2013-09-26,9.974120140075684
2013-09-27,9.9860200881958
2013-09-30,10.119500160217285
2013-10-01,10.025389671325684
2013-10-02,10.111000061035156
2013-10-03,10.004819869995117
2013-10-04,10.028800010681152
2013-10-07,9.989299774169922
2013-10-09,9.959320068359375
2013-10-10,9.953180313110352
2013-10-11,9.902219772338867
2013-10-14,9.911370277404785
2013-10-15,9.90939998626709
2013-10-16,9.961799621582031
2013-10-17,9.859299659729004
2013-10-18,9.821700096130371
2013-10-21,9.771200180053711
2013-10-22,9.836400032043457
2013-10-23,9.741900444030762
2013-10-24,9.786100387573242
2013-10-25,9.748600006103516
2013-10-28,9.821399688720703
2013-10-29,9.82040023803711
2013-10-30,9.882399559020996
2013-10-31,9.938799858093262
2013-11-01,10.054800033569336
2013-11-04,10.179719924926758
2013-11-05,10.126420021057129
2013-11-06,10.218600273132324
2013-11-07,10.256099700927734
2013-11-08,10.276399612426758
2013-11-11,10.340299606323242
2013-11-12,10.378800392150879
2013-11-13,10.340900421142578
2013-11-14,10.27180004119873
2013-11-15,10.2052001953125
2013-11-18,10.153499603271484
2013-11-19,10.122320175170898
2013-11-20,10.162400245666504
2013-11-21,10.146849632263184
2013-11-22,10.134099960327148
2013-11-25,10.06779956817627
2013-11-26,10.097350120544434
2013-11-27,10.113439559936523
2013-11-28,10.21969985961914
2013-11-29,10.192299842834473
2013-12-02,10.180000305175781
2013-12-03,10.269800186157227
2013-12-04,10.322349548339844
2013-12-05,10.428299903869629
2013-12-06,10.454299926757812
2013-12-09,10.329700469970703
2013-12-10,10.361949920654297
2013-12-11,10.339679718017578
2013-12-12,10.36952018737793
2013-12-13,10.402400016784668
2013-12-16,10.28087043762207
2013-12-17,10.264599800109863
2013-12-18,10.319330215454102
2013-12-19,10.34220027923584
2013-12-20,10.376330375671387
2013-12-23,10.332099914550781
2013-12-24,10.331600189208984
2013-12-25,10.319129943847656
2013-12-26,10.324700355529785
2013-12-27,10.3371000289917
2013-12-30,10.518099784851074
2013-12-31,10.415730476379395
2014-01-01,10.350000381469727
2014-01-02,10.472599983215332
2014-01-03,10.67389965057373
2014-01-06,10.65779972076416
2014-01-07,10.627699851989746
2014-01-08,10.634599685668945
2014-01-09,10.758299827575684
2014-01-10,10.78950023651123
2014-01-14,10.8016996383667
2014-01-15,10.82040023803711
2014-01-16,10.871800422668457
2014-01-17,10.88129997253418
2014-01-20,10.874699592590332
2014-01-21,10.842900276184082
2014-01-22,10.828700065612793
2014-01-23,10.863300323486328
2014-01-24,10.987600326538086
2014-01-27,11.12720012664795
2014-01-28,11.108099937438965
2014-01-29,10.940999984741211
2014-01-30,11.287529945373535
2014-01-31,11.178739547729492
2014-02-03,11.114700317382812
2014-02-04,11.244799613952637
2014-02-05,11.083800315856934
2014-02-06,11.116000175476074
2014-02-07,11.031900405883789
2014-02-10,11.058600425720215
2014-02-11,11.116999626159668
2014-02-12,10.96360969543457
2014-02-13,10.996319770812988
2014-02-14,10.979399681091309
2014-02-17,10.848199844360352
2014-02-18,10.824799537658691
2014-02-19,10.868769645690918
2014-02-20,11.035200119018555
2014-02-21,10.99862003326416
2014-02-24,10.935099601745605
2014-02-25,10.798399925231934
2014-02-26,10.733719825744629
2014-02-27,10.840669631958008
2014-02-28,10.700599670410156
2014-03-03,10.815400123596191
2014-03-04,10.88479995727539
2014-03-05,10.755590438842773
2014-03-06,10.670000076293945
2014-03-07,10.608499526977539
2014-03-10,10.748499870300293
2014-03-11,10.76099967956543
2014-03-12,10.842100143432617
2014-03-13,10.804450035095215
2014-03-14,10.768799781799316
2014-03-17,10.685099601745605
2014-03-18,10.746100425720215
2014-03-19,10.732760429382324
2014-03-20,10.86709976196289
2014-03-21,10.88976001739502
2014-03-24,10.879599571228027
2014-03-25,10.82610034942627
2014-03-26,10.72719955444336
2014-03-27,10.684229850769043
2014-03-28,10.57942008972168
2014-03-31,10.589500427246094
2014-04-01,10.531599998474121
2014-04-02,10.574600219726562
2014-04-03,10.600199699401855
2014-04-04,10.621100425720215
2014-04-07,10.530200004577637
2014-04-08,10.512700080871582
2014-04-09,10.46310043334961
2014-04-10,10.399660110473633
2014-04-11,10.463399887084961
2014-04-14,10.509900093078613
2014-04-15,10.513330459594727
2014-04-16,10.55090045928955
2014-04-17,10.53909969329834
2014-04-18,10.486900329589844
2014-04-21,10.487899780273438
2014-04-22,10.491299629211426
2014-04-23,10.537199974060059
2014-04-24,10.581870079040527
2014-04-25,10.618189811706543
2014-04-28,10.657600402832031
2014-04-29,10.614899635314941
2014-04-30,10.549699783325195
2014-05-01,10.506199836730957
2014-05-02,10.479900360107422
2014-05-05,10.45479965209961
2014-05-06,10.536060333251953
2014-05-07,10.489700317382812
2014-05-08,10.449799537658691
2014-05-09,10.336400032043457
2014-05-12,10.346599578857422
2014-05-13,10.35260009765625
2014-05-14,10.311599731445312
2014-05-15,10.297599792480469
2014-05-16,10.39780044555664
2014-05-19,10.340299606323242
2014-05-20,10.357600212097168
2014-05-21,10.440999984741211
2014-05-22,10.380160331726074
2014-05-23,10.341739654541016
2014-05-26,10.309200286865234
2014-05-27,10.346799850463867
2014-05-28,10.447400093078613
2014-05-29,10.460100173950195
2014-05-30,10.411999702453613
2014-06-02,10.563380241394043
2014-06-03,10.682499885559082
2014-06-04,10.767399787902832
2014-06-05,10.754500389099121
2014-06-06,10.685099601745605
2014-06-09,10.585800170898438
2014-06-10,10.637800216674805
2014-06-11,10.704899787902832
2014-06-12,10.742400169372559
2014-06-13,10.694169998168945
2014-06-16,10.693400382995605
2014-06-17,10.733599662780762
2014-06-18,10.8326997756958
2014-06-19,10.679780006408691
2014-06-20,10.75016975402832
2014-06-23,10.66819953918457
2014-06-24,10.589599609375
2014-06-25,10.626999855041504
2014-06-26,10.5871000289917
2014-06-27,10.634599685668945
2014-06-30,10.588419914245605
2014-07-01,10.630599975585938
2014-07-02,10.657500267028809
2014-07-03,10.752799987792969
2014-07-04,10.747440338134766
2014-07-07,10.749099731445312
2014-07-08,10.766799926757812
2014-07-09,10.67039966583252
2014-07-10,10.665399551391602
2014-07-11,10.691699981689453
2014-07-14,10.707099914550781
2014-07-15,10.678299903869629
2014-07-16,10.716110229492188
2014-07-17,10.682149887084961
2014-07-18,10.74094009399414
2014-07-21,10.654999732971191
2014-07-22,10.60888957977295
2014-07-23,10.573100090026855
2014-07-24,10.517399787902832
2014-07-25,10.523200035095215
2014-07-28,10.509499549865723
2014-07-29,10.563209533691406
2014-07-30,10.609800338745117
2014-07-31,10.672019958496094
2014-08-01,10.70110034942627
2014-08-04,10.666199684143066
2014-08-05,10.648799896240234
2014-08-06,10.750940322875977
2014-08-07,10.710599899291992
2014-08-08,10.750300407409668
2014-08-11,10.654899597167969
2014-08-12,10.625550270080566
2014-08-13,10.628899574279785
2014-08-14,10.57409954071045
2014-08-15,10.54640007019043
2014-08-18,10.580419540405273
2014-08-19,10.600299835205078
2014-08-20,10.639920234680176
2014-08-21,10.734600067138672
2014-08-22,10.687100410461426
2014-08-25,10.71819019317627
2014-08-26,10.713319778442383
2014-08-27,10.678299903869629
2014-08-28,10.606800079345703
2014-08-29,10.620400428771973
2014-09-01,10.651200294494629
2014-09-02,10.667420387268066
2014-09-03,10.739299774169922
2014-09-04,10.671899795532227
2014-09-05,10.730500221252441
2014-09-08,10.69480037689209
2014-09-09,10.809000015258789
2014-09-10,10.90779972076416
2014-09-11,10.934800148010254
2014-09-12,10.962200164794922
2014-09-15,11.029500007629395
2014-09-16,10.961999893188477
2014-09-17,10.90742015838623
2014-09-18,11.031399726867676
2014-09-19,11.074419975280762
2014-09-22,11.05780029296875
2014-09-23,11.171299934387207
2014-09-24,11.153120040893555
2014-09-25,11.130419731140137
2014-09-26,11.181099891662598
2014-09-29,11.218000411987305
2014-09-30,11.26941967010498
2014-10-01,11.281299591064453
2014-10-02,11.258910179138184
2014-10-03,11.186200141906738
2014-10-06,11.35159969329834
2014-10-07,11.21465015411377
2014-10-08,11.190699577331543
2014-10-09,11.04971981048584
2014-10-10,11.063819885253906
2014-10-13,11.098999977111816
2014-10-14,11.017600059509277
2014-10-15,11.069600105285645
2014-10-16,11.06824016571045
2014-10-17,11.08080005645752
2014-10-20,11.085419654846191
2014-10-21,11.025199890136719
2014-10-22,11.037699699401855
2014-10-23,11.00492000579834
2014-10-24,10.971699714660645
2014-10-27,10.941800117492676
2014-10-28,10.951199531555176
2014-10-29,10.845999717712402
2014-10-30,10.949549674987793
2014-10-31,10.86874008178711
2014-11-03,11.045599937438965
2014-11-04,11.065999984741211
2014-11-05,11.03872013092041
2014-11-06,11.13860034942627
2014-11-07,11.255350112915039
2014-11-10,11.2322998046875
2014-11-11,11.26200008392334
2014-11-12,11.215200424194336
2014-11-13,11.197270393371582
2014-11-14,11.211299896240234
2014-11-17,11.08329963684082
2014-11-18,11.12012004852295
2014-11-19,11.024200439453125
2014-11-20,11.053250312805176
2014-11-21,10.954500198364258
2014-11-24,10.950400352478027
2014-11-25,11.020170211791992
2014-11-26,10.947150230407715
2014-11-27,10.949440002441406
2014-11-28,10.972299575805664
2014-12-01,11.090880393981934
2014-12-02,11.000940322875977
2014-12-03,11.11991024017334
2014-12-04,11.214300155639648
2014-12-05,11.197919845581055
2014-12-08,11.369600296020508
2014-12-09,11.529899597167969
2014-12-10,11.427800178527832
2014-12-11,11.533769607543945
2014-12-12,11.622520446777344
2014-12-15,11.560689926147461
2014-12-16,11.69729995727539
2014-12-17,11.648920059204102
2014-12-18,11.632800102233887
2014-12-19,11.549619674682617
2014-12-22,11.570719718933105
2014-12-23,11.5623197555542
2014-12-24,11.639510154724121
2014-12-25,11.60342025756836
2014-12-26,11.592100143432617
2014-12-29,11.580750465393066
2014-12-30,11.61439037322998
2014-12-31,11.557700157165527
2015-01-01,11.449999809265137
2015-01-02,11.553400039672852
2015-01-05,11.727700233459473
2015-01-06,11.695300102233887
2015-01-07,11.720000267028809
2015-01-08,11.6875
2015-01-09,11.575750350952148
2015-01-12,11.474499702453613
2015-01-13,11.5201997756958
2015-01-14,11.493800163269043
2015-01-15,11.439570426940918
2015-01-16,11.541620254516602
2015-01-19,11.529899597167969
2015-01-20,11.625490188598633
2015-01-21,11.585579872131348
2015-01-22,11.504300117492676
2015-01-23,11.398699760437012
2015-01-26,11.433320045471191
2015-01-27,11.452199935913086
2015-01-28,11.572199821472168
2015-01-29,11.569899559020996
2015-01-30,11.541099548339844
2015-02-02,11.625280380249023
2015-02-03,11.501899719238281
2015-02-04,11.373800277709961
2015-02-05,11.476799964904785
2015-02-06,11.28812026977539
2015-02-09,11.498299598693848
2015-02-10,11.574600219726562
2015-02-11,11.679610252380371
2015-02-12,11.79740047454834
2015-02-13,11.704230308532715
2015-02-16,11.644800186157227
2015-02-17,11.634200096130371
2015-02-18,11.671529769897461
2015-02-19,11.588700294494629
2015-02-20,11.667400360107422
2015-02-23,11.615900039672852
2015-02-24,11.625900268554688
2015-02-25,11.49174976348877
2015-02-26,11.446200370788574
2015-02-27,11.52970027923584
2015-03-02,11.683699607849121
2015-03-03,11.76990032196045
2015-03-04,11.743220329284668
2015-03-05,11.784310340881348
2015-03-06,11.833499908447266
2015-03-09,12.015000343322754
2015-03-10,12.110300064086914
2015-03-11,12.351099967956543
2015-03-12,12.254079818725586
2015-03-13,12.264200210571289
2015-03-16,12.442700386047363
2015-03-17,12.402700424194336
2015-03-18,12.350029945373535
2015-03-19,12.08821964263916
2015-03-20,12.291219711303711
2015-03-23,12.030099868774414
2015-03-24,11.906399726867676
2015-03-25,11.815199851989746
2015-03-26,11.840999603271484
2015-03-27,11.975099563598633
2015-03-30,12.039679527282715
2015-03-31,12.135299682617188
2015-04-01,12.131600379943848
2015-04-02,11.986180305480957
2015-04-03,11.9343900680542
2015-04-06,11.753470420837402
2015-04-07,11.804499626159668
2015-04-08,11.880200386047363
2015-04-09,11.814000129699707
2015-04-10,11.939680099487305
2015-04-13,11.976490020751953
2015-04-14,12.125699996948242
2015-04-15,12.007960319519043
2015-04-16,12.05049991607666
2015-04-17,11.945599555969238
2015-04-20,12.046600341796875
2015-04-21,12.1358003616333
2015-04-22,12.11497974395752
2015-04-23,12.216400146484375
2015-04-24,12.149700164794922
2015-04-27,12.11242961883545
2015-04-28,11.99120044708252
2015-04-29,11.866900444030762
2015-04-30,11.804300308227539
2015-05-01,11.88700008392334
2015-05-04,12.045109748840332
2015-05-05,12.058719635009766
2015-05-06,11.977899551391602
2015-05-07,12.007399559020996
2015-05-08,12.024800300598145
2015-05-11,11.935379981994629
2015-05-12,12.079620361328125
2015-05-13,12.037099838256836
2015-05-14,11.885199546813965
2015-05-15,11.798489570617676
2015-05-18,11.781800270080566
2015-05-19,11.881199836730957
2015-05-20,11.893400192260742
2015-05-21,11.848389625549316
2015-05-22,11.840959548950195
2015-05-25,11.904879570007324
2015-05-26,11.936519622802734
2015-05-27,12.068300247192383
2015-05-28,12.023699760437012
2015-05-29,12.127579689025879
2015-06-01,12.139300346374512
2015-06-02,12.267580032348633
2015-06-03,12.184080123901367
2015-06-04,12.30128002166748
2015-06-05,12.372489929199219
2015-06-08,12.600939750671387
2015-06-09,12.476289749145508
2015-06-10,12.422189712524414
2015-06-11,12.343390464782715
2015-06-12,12.332690238952637
2015-06-15,12.426679611206055
2015-06-16,12.403070449829102
2015-06-17,12.369649887084961
2015-06-18,12.28264045715332
2015-06-19,12.24489974975586
2015-06-22,12.146980285644531
2015-06-23,12.100390434265137
2015-06-24,12.156390190124512
2015-06-25,12.151590347290039
2015-06-26,12.097390174865723
2015-06-29,12.317099571228027
2015-06-30,12.251489639282227
2015-07-01,12.158140182495117
2015-07-02,12.248000144958496
2015-07-03,12.251489639282227
2015-07-06,12.376580238342285
2015-07-07,12.387359619140625
2015-07-08,12.435489654541016
2015-07-09,12.57112979888916
2015-07-10,12.488940238952637
2015-07-13,12.464110374450684
2015-07-14,12.455039978027344
2015-07-15,12.33018970489502
2015-07-16,12.40587043762207
2015-07-17,12.389869689941406
2015-07-20,12.360580444335938
2015-07-21,12.430700302124023
2015-07-22,12.323769569396973
2015-07-23,12.395270347595215
2015-07-24,12.438199996948242
2015-07-27,12.60949993133545
2015-07-28,12.623470306396484
2015-07-29,12.554129600524902
2015-07-30,12.547980308532715
2015-07-31,12.692620277404785
2015-08-03,12.685210227966309
2015-08-04,12.68278980255127
2015-08-05,12.735099792480469
2015-08-06,12.773380279541016
2015-08-07,12.706620216369629
2015-08-10,12.63949966430664
2015-08-11,12.65762996673584
2015-08-12,12.776300430297852
2015-08-13,12.749629974365234
2015-08-14,12.788840293884277
2015-08-17,12.817830085754395
2015-08-18,12.893610000610352
2015-08-19,12.89490032196045
2015-08-20,12.873700141906738
2015-08-21,12.932180404663086
2015-08-24,13.420379638671875
2015-08-25,13.225299835205078
2015-08-26,13.180299758911133
2015-08-27,13.079930305480957
2015-08-28,13.127300262451172
2015-08-31,13.296649932861328
2015-09-01,13.266070365905762
2015-09-02,13.41547966003418
2015-09-03,13.412969589233398
2015-09-04,13.572879791259766
2015-09-07,13.888480186462402
2015-09-08,13.94297981262207
2015-09-09,13.687700271606445
2015-09-10,13.890279769897461
2015-09-11,13.618499755859375
2015-09-14,13.53577995300293
2015-09-15,13.481169700622559
2015-09-16,13.458499908447266
2015-09-17,13.264800071716309
2015-09-18,13.280280113220215
2015-09-21,13.292530059814453
2015-09-22,13.462200164794922
2015-09-23,13.679619789123535
2015-09-24,13.867879867553711
2015-09-25,13.869999885559082
2015-09-28,13.8618803024292
2015-09-29,14.05739974975586
2015-09-30,13.968379974365234
2015-10-01,13.825779914855957
2015-10-02,13.919280052185059
2015-10-05,13.743379592895508
2015-10-06,13.61847972869873
2015-10-07,13.516830444335938
2015-10-08,13.466930389404297
2015-10-09,13.299180030822754
2015-10-12,13.346420288085938
2015-10-13,13.329779624938965
2015-10-14,13.533340454101562
2015-10-15,13.210579872131348
2015-10-16,13.041489601135254
2015-10-19,13.083640098571777
2015-10-20,13.286199569702148
2015-10-21,13.281490325927734
2015-10-22,13.51471996307373
2015-10-23,13.420649528503418
2015-10-26,13.610300064086914
2015-10-27,13.6260404586792
2015-10-28,13.690130233764648
2015-10-29,13.718199729919434
2015-10-30,13.886300086975098
2015-11-02,13.784299850463867
2015-11-03,13.78678035736084
2015-11-04,13.75868034362793
2015-11-05,13.941800117492676
2015-11-06,13.880669593811035
2015-11-09,14.141799926757812
2015-11-10,14.291950225830078
2015-11-11,14.247929573059082
2015-11-12,14.149499893188477
2015-11-13,14.298379898071289
2015-11-16,14.381669998168945
2015-11-17,14.329139709472656
2015-11-18,14.269579887390137
2015-11-19,14.16189956665039
2015-11-20,14.010499954223633
2015-11-23,13.974780082702637
2015-11-24,14.079219818115234
2015-11-25,14.011249542236328
2015-11-26,14.122980117797852
2015-11-27,14.28048038482666
2015-11-30,14.375200271606445
2015-12-01,14.420999526977539
2015-12-02,14.442480087280273
2015-12-03,14.348400115966797
2015-12-04,14.348799705505371
2015-12-07,14.324410438537598
2015-12-08,14.508429527282715
2015-12-09,14.596199989318848
2015-12-10,14.880720138549805
2015-12-11,15.397600173950195
2015-12-14,15.346480369567871
2015-12-15,15.092080116271973
2015-12-16,14.89657974243164
2015-12-17,14.973600387573242
2015-12-18,15.201580047607422
2015-12-21,15.084480285644531
2015-12-22,15.081979751586914
2015-12-23,15.159629821777344
2015-12-24,15.210359573364258
2015-12-25,15.248869895935059
2015-12-28,15.241239547729492
2015-12-29,15.269439697265625
2015-12-30,15.28203010559082
2015-12-31,15.534799575805664
2016-01-01,15.460000038146973
2016-01-04,15.460639953613281
2016-01-05,15.52299976348877
2016-01-06,15.637649536132812
2016-01-07,15.857879638671875
2016-01-08,16.058679580688477
2016-01-11,16.81719970703125
2016-01-12,16.849239349365234
2016-01-13,16.625499725341797
2016-01-14,16.570999145507812
2016-01-15,16.420679092407227
2016-01-18,16.870370864868164
2016-01-19,16.83909034729004
2016-01-20,16.734270095825195
2016-01-21,16.709999084472656
2016-01-22,16.520910263061523
2016-01-25,16.406980514526367
2016-01-26,16.53639030456543
2016-01-27,16.355560302734375
2016-01-28,16.438579559326172
2016-01-29,16.16699981689453
2016-02-01,15.86128044128418
2016-02-02,15.920080184936523
2016-02-03,16.28569984436035
2016-02-04,15.932290077209473
2016-02-05,15.842849731445312
2016-02-08,16.00649070739746
2016-02-09,16.115970611572266
2016-02-10,16.045320510864258
2016-02-11,15.900349617004395
2016-02-12,15.824299812316895
2016-02-15,15.866080284118652
2016-02-16,15.714179992675781
2016-02-17,15.77280044555664
2016-02-18,15.459799766540527
2016-02-19,15.380000114440918
2016-02-22,15.377599716186523
2016-02-23,15.18336009979248
2016-02-24,15.229100227355957
2016-02-25,15.596980094909668
2016-02-26,15.585180282592773
2016-02-29,16.1600399017334
2016-03-01,15.840279579162598
2016-03-02,15.569860458374023
2016-03-03,15.54973030090332
2016-03-04,15.58810043334961
2016-03-07,15.303150177001953
2016-03-08,15.24158000946045
2016-03-09,15.420379638671875
2016-03-10,15.21030044555664
2016-03-11,15.363419532775879
2016-03-14,15.226180076599121
2016-03-15,15.522430419921875
2016-03-16,15.957799911499023
2016-03-17,15.67747974395752
2016-03-18,15.16897964477539
2016-03-21,15.279359817504883
2016-03-22,15.223369598388672
2016-03-23,15.194080352783203
2016-03-24,15.339099884033203
2016-03-25,15.435079574584961
2016-03-28,15.423450469970703
2016-03-29,15.437549591064453
2016-03-30,15.200579643249512
2016-03-31,14.909500122070312
2016-04-01,14.63418960571289
2016-04-04,14.69159984588623
2016-04-05,14.770999908447266
2016-04-06,15.083450317382812
2016-04-07,15.079170227050781
2016-04-08,15.244979858398438
2016-04-11,14.921930313110352
2016-04-12,14.754670143127441
2016-04-13,14.701549530029297
2016-04-14,14.524200439453125
2016-04-15,14.541600227355957
2016-04-18,14.682589530944824
2016-04-19,14.45734977722168
2016-04-20,14.287179946899414
2016-04-21,14.199999809265137
2016-04-22,14.312700271606445
2016-04-25,14.377750396728516
2016-04-26,14.433879852294922
2016-04-27,14.379070281982422
2016-04-28,14.354000091552734
2016-04-29,14.285759925842285
2016-05-02,14.176859855651855
2016-05-03,14.255999565124512
2016-05-04,14.63617992401123
2016-05-05,14.9470796585083
2016-05-06,14.947669982910156
2016-05-09,14.819000244140625
2016-05-10,15.138190269470215
2016-05-11,15.093099594116211
2016-05-12,15.011409759521484
2016-05-13,15.037830352783203
2016-05-16,15.457989692687988
2016-05-17,15.639479637145996
2016-05-18,15.613980293273926
2016-05-19,15.863180160522461
2016-05-20,15.78950023651123
2016-05-23,15.619500160217285
2016-05-24,15.720250129699707
2016-05-25,15.650079727172852
2016-05-26,15.652469635009766
2016-05-27,15.517680168151855
2016-05-30,15.702099800109863
2016-05-31,15.803720474243164
2016-06-01,15.711660385131836
2016-06-02,15.581330299377441
2016-06-03,15.555999755859375
2016-06-06,15.114990234375
2016-06-07,14.888999938964844
2016-06-08,14.91804027557373
2016-06-09,14.731659889221191
2016-06-10,14.808540344238281
2016-06-13,15.226149559020996
2016-06-14,15.124480247497559
2016-06-15,15.333800315856934
2016-06-16,15.170880317687988
2016-06-17,15.320090293884277
2016-06-20,15.035880088806152
2016-06-21,14.82367992401123
2016-06-22,14.750080108642578
2016-06-23,14.565979957580566
2016-06-24,14.5493803024292
2016-06-27,15.201919555664062
2016-06-28,15.393250465393066
2016-06-29,15.143879890441895
2016-06-30,14.771249771118164
2016-07-01,14.73550033569336
2016-07-04,14.590880393981934
2016-07-05,14.574749946594238
2016-07-06,14.764479637145996
2016-07-07,14.720000267028809
2016-07-08,14.768890380859375
2016-07-11,14.548649787902832
2016-07-12,14.446279525756836
2016-07-13,14.3412504196167
2016-07-14,14.476539611816406
2016-07-15,14.257080078125
2016-07-18,14.398880004882812
2016-07-19,14.236949920654297
2016-07-20,14.331450462341309
2016-07-21,14.289999961853027
2016-07-22,14.220749855041504
2016-07-25,14.288370132446289
2016-07-26,14.35846996307373
2016-07-27,14.33174991607666
2016-07-28,14.207679748535156
2016-07-29,14.133899688720703
2016-08-01,13.89365005493164
2016-08-02,13.922249794006348
2016-08-03,14.007089614868164
2016-08-04,13.905500411987305
2016-08-05,13.691579818725586
2016-08-08,13.751890182495117
2016-08-09,13.587499618530273
2016-08-10,13.426819801330566
2016-08-11,13.240169525146484
2016-08-12,13.393699645996094
2016-08-15,13.446999549865723
2016-08-16,13.288000106811523
2016-08-17,13.408900260925293
2016-08-18,13.36240005493164
2016-08-19,13.353500366210938
2016-08-22,13.483699798583984
2016-08-23,13.560799598693848
2016-08-24,13.886750221252441
2016-08-25,14.155099868774414
2016-08-26,14.191800117492676
2016-08-29,14.291799545288086
2016-08-30,14.395899772644043
2016-08-31,14.469499588012695
2016-09-01,14.679300308227539
2016-09-02,14.576199531555176
2016-09-05,14.475210189819336
2016-09-06,14.379300117492676
2016-09-07,13.990570068359375
2016-09-08,13.996399879455566
2016-09-09,14.117050170898438
2016-09-12,14.378979682922363
2016-09-13,14.244680404663086
2016-09-14,14.430859565734863
2016-09-15,14.306920051574707
2016-09-16,14.191900253295898
2016-09-19,14.195699691772461
2016-09-20,13.997300148010254
2016-09-21,13.894200325012207
2016-09-22,13.577199935913086
2016-09-23,13.613450050354004
2016-09-26,13.749070167541504
2016-09-27,13.696279525756836
